URL,used
https://movie.douban.com/subject/2268359/,0
https://movie.douban.com/subject/4191644/,0
https://movie.douban.com/subject/6386345/,0
https://movie.douban.com/subject/1292849/,0
https://movie.douban.com/subject/1308575/,0
https://movie.douban.com/subject/3821067/,0
https://movie.douban.com/subject/4202982/,0
https://movie.douban.com/subject/6517421/,0
https://movie.douban.com/subject/2213597/,0
https://movie.douban.com/subject/3824672/,0
https://movie.douban.com/subject/1309199/,0
https://movie.douban.com/subject/6874741/,0
https://movie.douban.com/subject/26636712/,0
https://movie.douban.com/subject/1291557/,0
https://movie.douban.com/subject/5323968/,0
https://movie.douban.com/subject/1291579/,0
https://movie.douban.com/subject/3313801/,0
https://movie.douban.com/subject/24404677/,0
https://movie.douban.com/subject/23761370/,0
https://movie.douban.com/subject/1292679/,0
https://movie.douban.com/subject/7065154/,0
https://movie.douban.com/subject/26862259/,0
https://movie.douban.com/subject/26611804/,0
https://movie.douban.com/subject/3734112/,0
https://movie.douban.com/subject/1291858/,0
https://movie.douban.com/subject/2161696/,0
https://movie.douban.com/subject/1794171/,0
https://movie.douban.com/subject/10485647/,0
https://movie.douban.com/subject/1291545/,0
https://movie.douban.com/subject/3804891/,0
https://movie.douban.com/subject/3205624/,0
https://movie.douban.com/subject/1294408/,0
https://movie.douban.com/subject/1900841/,0
https://movie.douban.com/subject/25798222/,0
https://movie.douban.com/subject/24719063/,0
https://movie.douban.com/subject/2135981/,0
https://movie.douban.com/subject/3068206/,0
https://movie.douban.com/subject/3025375/,0
https://movie.douban.com/subject/3233635/,0
https://movie.douban.com/subject/1292528/,0
https://movie.douban.com/subject/1291550/,0
https://movie.douban.com/subject/1305487/,0
https://movie.douban.com/subject/10463953/,0
https://movie.douban.com/subject/6307447/,0
https://movie.douban.com/subject/1303394/,0
https://movie.douban.com/subject/1297359/,0
https://movie.douban.com/subject/3530403/,0
https://movie.douban.com/subject/1305164/,0
https://movie.douban.com/subject/1432146/,0
https://movie.douban.com/subject/25726614/,0
https://movie.douban.com/subject/25717233/,0
https://movie.douban.com/subject/3793783/,0
https://movie.douban.com/subject/21937445/,0
https://movie.douban.com/subject/1304073/,0
https://movie.douban.com/subject/21360417/,0
https://movie.douban.com/subject/25723907/,0
https://movie.douban.com/subject/1297630/,0
https://movie.douban.com/subject/1292274/,0
https://movie.douban.com/subject/4286017/,0
https://movie.douban.com/subject/1308779/,0
https://movie.douban.com/subject/1292217/,0
https://movie.douban.com/subject/3274505/,0
https://movie.douban.com/subject/6890730/,0
https://movie.douban.com/subject/3006772/,0
https://movie.douban.com/subject/1296339/,0
